constructorResultsId,points,raceId,constructorId
3214,0,302,17
3215,0,302,35
3216,0,302,33
3217,0,302,6
3218,10,303,3
3219,6,303,1
3220,4,303,22
3221,3,303,25
3222,2,303,6
3223,1,303,18
3224,0,303,17
3225,0,303,29
3226,0,303,35
3227,0,303,33
3228,0,303,37
3229,0,303,32
3230,0,303,27
3231,10,304,1
3232,10,304,22
3233,3,304,6
3234,2,304,27
3235,1,304,17
3236,0,304,32
3237,0,304,29
3238,0,304,18
3239,0,304,37
3240,0,304,35
3241,0,304,33
3242,0,304,3
3243,0,304,25
3244,10,305,1
3245,6,305,6
3246,4,305,22
3247,5,305,25
3248,1,305,33
3249,0,305,40
3250,0,305,39
3251,0,305,18
3252,0,305,17
3253,0,305,34
3254,0,305,32
3255,0,305,3
3256,0,305,29
3257,0,305,41
3258,0,305,27
3259,0,305,35
3260,0,305,42
3261,0,305,36
3262,14,306,1
3263,6,306,3
3264,4,306,6
3265,2,306,22
3266,0,306,18
3267,0,306,32
3268,0,306,27
3269,0,306,35
3270,0,306,34
3271,0,306,17
3272,0,306,33
3273,0,306,25
3274,0,306,41
3275,0,306,39
3276,0,306,29
3277,0,306,36
3278,0,306,40
3279,0,306,42
3280,16,307,1
3281,4,307,35
3282,3,307,18
3283,3,307,32
3284,0,307,27
3285,0,307,34
3286,0,307,40
3287,0,307,41
3288,0,307,22
3289,0,307,25
3290,0,307,17
3291,0,307,26
3292,0,307,3
3293,0,307,6
3294,0,307,39
3295,0,307,29
3296,0,307,36
3297,0,307,42
3298,10,308,1
3299,6,308,3
3300,6,308,6
3301,3,308,22
3302,1,308,35
3303,0,308,27
3304,0,308,17
3305,0,308,26
3306,0,308,18
3307,0,308,32
3308,0,308,41
3309,0,308,25
3310,0,308,34
3311,0,308,29
3312,0,308,39
3313,0,308,40
3314,0,308,42
3315,0,308,36
3316,10,309,22
3317,6,309,25
3318,5,309,3
3319,5,309,17
3320,0,309,18
3321,0,309,27
3322,0,309,35
3323,0,309,41
3324,0,309,29
3325,0,309,6
3326,0,309,26
3327,0,309,1
3328,0,309,32
3329,0,309,34
3330,0,309,39
3331,0,309,36
3332,0,309,40
3333,0,309,42
3334,16,310,3
3335,4,310,1
3336,3,310,17
3337,2,310,22
3338,1,310,26
3339,0,310,18
3340,0,310,27
3341,0,310,32
3342,0,310,25
3343,0,310,34
3344,0,310,6
3345,0,310,35
3346,0,310,29
3347,0,310,41
3348,0,310,36
3349,0,310,39
3350,0,310,40
3351,0,310,42
3352,12,311,3
3353,9,311,6
3354,4,311,1
3355,1,311,17
3356,0,311,41
3357,0,311,22
3358,0,311,18
3359,0,311,32
3360,0,311,27
3361,0,311,25
3362,0,311,36
3363,0,311,26
3364,0,311,35
3365,0,311,34
3366,0,311,29
3367,0,311,39
3368,0,311,40
3369,0,311,42
3370,10,312,3
3371,9,312,1
3372,4,312,6
3373,2,312,22
3374,1,312,17
3375,0,312,25
3376,0,312,18
3377,0,312,35
3378,0,312,32
3379,0,312,34
3380,0,312,26
3381,0,312,27
3382,0,312,29
3383,0,312,41
3384,0,312,39
3385,0,312,36
3386,0,312,40
3387,0,312,42
3388,16,313,3
3389,4,313,6
3390,3,313,1
3391,3,313,17
3392,0,313,22
3393,0,313,27
3394,0,313,35
3395,0,313,34
3396,0,313,25
3397,0,313,41
3398,0,313,32
3399,0,313,26
3400,0,313,18
3401,0,313,40
3402,0,313,29
3403,0,313,39
3404,0,313,36
3405,0,313,42
3406,13,314,1
3407,10,314,3
3408,2,314,6
3409,1,314,41
3410,0,314,17
3411,0,314,22
3412,0,314,27
3413,0,314,25
3414,0,314,18
3415,0,314,32
3416,0,314,40
3417,0,314,34
3418,0,314,35
3419,0,314,26
3420,0,314,36
3421,0,314,29
3422,0,314,39
3423,0,314,42
3424,16,315,1
3425,7,315,22
3426,2,315,3
3427,1,315,34
3428,0,315,32
3429,0,315,35
3430,0,315,36
3431,0,315,27
3432,0,315,18
3433,0,315,17
3434,0,315,25
3435,0,315,6
3436,0,315,26
3437,0,315,41
3438,0,315,40
3439,0,315,29
3440,0,315,39
3441,0,315,42
3442,10,316,3
3443,9,316,1
3444,4,316,6
3445,3,316,22
3446,0,316,17
3447,0,316,41
3448,0,316,18
3449,0,316,35
3450,0,316,27
3451,0,316,34
3452,0,316,32
3453,0,316,40
3454,0,316,36
3455,0,316,25
3456,0,316,26
3457,0,316,29
3458,0,316,39
3459,0,316,42
3460,10,317,3
3461,6,317,1
3462,4,317,6
3463,3,317,18
3464,3,317,22
3465,0,317,41
3466,0,317,17
3467,0,317,27
3468,0,317,34
3469,0,317,25
3470,0,317,32
3471,0,317,29
3472,0,317,26
3473,0,317,35
3474,0,317,39
3475,0,317,40
3476,0,317,36
3477,0,317,42
3478,14,318,3
3479,9,318,6
3480,2,318,1
3481,1,318,22
3482,0,318,41
3483,0,318,35
3484,0,318,17
3485,0,318,34
3486,0,318,36
3487,0,318,18
3488,0,318,25
3489,0,318,27
3490,0,318,29
3491,0,318,32
3492,0,318,26
3493,0,318,40
3494,0,318,39
3495,16,319,1
3496,4,319,3
3497,3,319,6
3498,2,319,34
3499,1,319,25
3500,0,319,22
3501,0,319,41
3502,0,319,27
3503,0,319,29
3504,0,319,36
3505,0,319,18
3506,0,319,32
3507,0,319,26
3508,0,319,17
3509,0,319,35
3510,0,319,40
3511,0,319,42
3512,7,320,1
3513,4,320,3
3514,1.5,320,22
3515,0.5,320,6
3516,0,320,35
3517,0,320,17
3518,0,320,25
3519,0,320,32
3520,0,320,29
3521,0,320,41
3522,0,320,18
3523,0,320,34
3524,0,320,27
3525,0,320,40
3526,0,320,33
3527,0,320,36
3528,0,320,42
3529,9,321,1
3530,7,321,25
3531,4,321,3
3532,3,321,22
3533,2,321,34
3534,0,321,18
3535,0,321,33
3536,0,321,21
3537,0,321,44
3538,0,321,41
3539,0,321,6
3540,0,321,45
3541,0,321,35
3542,0,321,32
3543,0,321,27
3544,0,321,46
3545,0,321,39
3546,0,321,47
3547,0,321,42
3548,12,322,6
3549,10,322,1
3550,2,322,3
3551,1,322,22
3552,0,322,25
3553,0,322,18
3554,0,322,27
3555,0,322,35
3556,0,322,21
3557,0,322,32
3558,0,322,34
3559,0,322,39
3560,0,322,33
3561,0,322,45
3562,0,322,46
3563,0,322,41
3564,0,322,44
3565,0,322,42
3566,0,322,47
3567,9,323,3
3568,6,323,1
3569,6,323,22
3570,3,323,6
3571,1,323,25
3572,0,323,32
3573,0,323,27
3574,0,323,18
3575,0,323,46
3576,0,323,33
3577,0,323,45
3578,0,323,34
3579,0,323,35
3580,0,323,41
3581,0,323,44
3582,0,323,21
3583,0,323,42
3584,0,323,47
3585,0,323,39
3586,13,324,1
3587,6,324,25
3588,3,324,3
3589,2,324,21
3590,1,324,33
3591,0,324,46
3592,0,324,32
3593,0,324,6
3594,0,324,18
3595,0,324,27
3596,0,324,35
3597,0,324,22
3598,0,324,34
3599,0,324,41
3600,0,324,45
3601,0,324,44
3602,0,324,39
3603,0,324,42
3604,0,324,47
3605,12,325,1
3606,6,325,22
3607,6,325,6
3608,1,325,32
3609,0,325,34
3610,0,325,21
3611,0,325,33
3612,0,325,41
3613,0,325,25
3614,0,325,45
3615,0,325,46
3616,0,325,35
3617,0,325,3
3618,0,325,27
3619,0,325,18
3620,0,325,44
3621,0,325,39
3622,0,325,42
3623,0,325,47
3624,15,326,6
3625,4,326,1
3626,4,326,22
3627,2,326,3
3628,0,326,25
3629,0,326,32
3630,0,326,34
3631,0,326,18
3632,0,326,35
3633,0,326,46
3634,0,326,27
3635,0,326,21
3636,0,326,45
3637,0,326,33
3638,0,326,44
3639,0,326,41
3640,0,326,39
3641,0,326,42
3642,0,326,47
3643,9,327,6
3644,6,327,41
3645,6,327,1
3646,3,327,22
3647,1,327,3
3648,0,327,33
3649,0,327,27
3650,0,327,21
3651,0,327,32
3652,0,327,34
3653,0,327,39
3654,0,327,35
3655,0,327,25
3656,0,327,18
3657,0,327,46
3658,0,327,45
3659,0,327,44
3660,0,327,42
3661,0,327,47
3662,9,328,6
3663,6,328,3
3664,4,328,1
3665,4,328,33
3666,2,328,22
3667,0,328,21
3668,0,328,25
3669,0,328,34
3670,0,328,27
3671,0,328,35
3672,0,328,18
3673,0,328,41
3674,0,328,32
3675,0,328,39
3676,0,328,45
3677,0,328,46
3678,0,328,44
3679,0,328,42
3680,0,328,47
3681,13,329,1
3682,6,329,22
3683,3,329,6
3684,3,329,3
3685,0,329,41
3686,0,329,32
3687,0,329,21
3688,0,329,27
3689,0,329,25
3690,0,329,46
3691,0,329,33
3692,0,329,18
3693,0,329,34
3694,0,329,35
3695,0,329,45
3696,0,329,39
3697,0,329,44
3698,0,329,42
3699,0,329,47
3700,12,330,3
3701,6,330,1
3702,4,330,22
3703,2,330,32
3704,1,330,33
3705,0,330,41
3706,0,330,21
3707,0,330,35
3708,0,330,27
3709,0,330,39
3710,0,330,18
3711,0,330,6
3712,0,330,25
3713,0,330,34
3714,0,330,46
3715,0,330,45
3716,0,330,42
3717,0,330,44
3718,0,330,47
3719,13,331,1
3720,6,331,6
3721,5,331,22
3722,1,331,41
3723,0,331,25
3724,0,331,33
3725,0,331,21
3726,0,331,32
3727,0,331,27
3728,0,331,18
3729,0,331,45
3730,0,331,34
3731,0,331,35
3732,0,331,3
3733,0,331,39
3734,0,331,42
3735,0,331,44
3736,0,331,47
3737,13,332,1
3738,9,332,6
3739,2,332,3
3740,1,332,25
3741,0,332,22
3742,0,332,21
3743,0,332,35
3744,0,332,27
3745,0,332,39
3746,0,332,41
3747,0,332,33
3748,0,332,45
3749,0,332,34
3750,0,332,32
3751,0,332,18
3752,0,332,42
3753,0,332,44
3754,0,332,47
3755,13,333,6
3756,9,333,1
3757,3,333,22
3758,0,333,3
3759,0,333,25
3760,0,333,21
3761,0,333,27
3762,0,333,18
3763,0,333,41
3764,0,333,33
3765,0,333,35
3766,0,333,34
3767,0,333,32
3768,0,333,39
3769,0,333,45
3770,0,333,42
3771,0,333,44
3772,0,333,47
3773,15,334,6
3774,4,334,22
3775,5,334,3
3776,1,334,33
3777,0,334,27
3778,0,334,41
3779,0,334,39
3780,0,334,21
3781,0,334,32
3782,0,334,1
3783,0,334,35
3784,0,334,45
3785,0,334,18
3786,0,334,25
3787,0,334,34
3788,0,334,42
3789,0,334,44
3790,0,334,47
3791,15,335,22
3792,4,335,33
3793,5,335,3
3794,1,335,25
3795,0,335,27
3796,0,335,18
3797,0,335,21
3798,0,335,32
3799,0,335,6
3800,0,335,35
3801,0,335,41
3802,0,335,34
3803,0,335,1
3804,0,335,45
3805,0,335,39
3806,0,335,42
3807,9,336,22
3808,10,336,6
3809,3,336,1
3810,3,336,3
3811,0,336,25
3812,0,336,18
3813,0,336,27
3814,0,336,34
3815,0,336,45
3816,0,336,35
3817,0,336,39
3818,0,336,32
3819,0,336,41
3820,0,336,33
3821,0,336,21
3822,0,336,42
3823,18,1,23
3824,0,1,1
3825,11,1,7
3826,4,1,4
3827,3,1,3
3828,3,1,5
3829,0,1,10
3830,0,1,2
3831,0,1,9
3832,0,1,6
3833,7,2,23
3834,4,2,2
3835,5.5,2,7
3836,1.5,2,9
3837,1,2,1
3838,0.5,2,3
3839,0,2,6
3840,0,2,5
3841,0,2,4
3842,0,2,10
3843,18,3,9
3844,11,3,23
3845,7,3,1
3846,2,3,7
3847,1,3,5
3848,0,3,4
3849,0,3,6
3850,0,3,2
3851,0,3,10
3852,0,3,3
3853,14,4,23
3854,8,4,9
3855,8,4,7
3856,5,4,1
3857,3,4,6
3858,1,4,4
3859,0,4,3
3860,0,4,5
3861,0,4,10
3862,0,4,2
3863,18,5,23
3864,11,5,9
3865,4,5,4
3866,3,5,6
3867,2,5,2
3868,1,5,3
3869,0,5,1
3870,0,5,7
3871,0,5,10
3872,0,5,5
3873,18,6,23
3874,11,6,6
3875,4,6,9
3876,3,6,3
3877,2,6,4
3878,1,6,5
3879,0,6,10
3880,0,6,7
3881,0,6,2
3882,0,6,1
3883,10,7,23
3884,14,7,9
3885,6,7,7
3886,4,7,3
3887,3,7,6
3888,2,7,2
3889,0,7,4
3890,0,7,1
3891,0,7,5
3892,0,7,10
3893,18,8,9
3894,9,8,23
3895,6,8,6
3896,4,8,3
3897,2,8,7
3898,0,8,10
3899,0,8,4
3900,0,8,2
3901,0,8,1
3902,0,8,5
3903,18,9,9
3904,6,9,6
3905,5,9,3
3906,7,9,23
3907,2,9,4
3908,1,9,1
3909,0,9,7
3910,0,9,2
3911,0,9,10
3912,0,9,5
3913,14,10,1
3914,8,10,6
3915,6,10,9
3916,5,10,3
3917,4,10,7
3918,2,10,23
3919,0,10,2
3920,0,10,4
3921,0,10,10
3922,0,10,5
3923,12,11,23
3924,13,11,1
3925,6,11,6
3926,4,11,3
3927,3,11,4
3928,1,11,2
3929,0,11,9
3930,0,11,10
3931,0,11,7
3932,0,11,5
3933,10,12,6
3934,8,12,10
3935,6,12,9
3936,9,12,2
3937,3,12,1
3938,2,12,23
3939,1,12,3
3940,0,12,7
3941,0,12,5
3942,0,12,4
3943,18,13,23
3944,6,13,6
3945,5,13,10
3946,4,13,4
3947,3,13,1
3948,2,13,2
3949,1,13,9
3950,0,13,3
3951,0,13,7
3952,0,13,5
3953,12,14,1
3954,8,14,7
3955,6,14,4
3956,5,14,9
3957,7,14,23
3958,1,14,2
3959,0,14,3
3960,0,14,6
3961,0,14,10
3962,0,14,5
3963,10,15,9
3964,8,15,7
3965,6,15,1
3966,5,15,6
3967,4,15,3
3968,3,15,2
3969,3,15,23
3970,0,15,4
3971,0,15,10
3972,0,15,5
3973,15,16,9
3974,8,16,2
3975,6,16,1
3976,5,16,23
3977,3,16,6
3978,2,16,5
3979,0,16,7
3980,0,16,10
3981,0,16,4
3982,0,16,3
3983,9,356,6
3984,6,356,1
3985,4,356,37
3986,4,356,22
3987,2,356,21
3988,0,356,25
3989,0,356,32
3990,0,356,27
3991,0,356,33
3992,0,356,35
3993,0,356,48
3994,0,356,3
3995,0,356,49
3996,0,356,34
3997,0,356,45
3998,0,356,18
3999,0,356,44
4000,0,356,42
4001,0,356,39
4002,0,356,46
4003,15,357,1
4004,4,357,22
4005,3,357,3
4006,2,357,21
4007,1,357,25
4008,0,357,35
4009,0,357,39
4010,0,357,45
4011,0,357,34
4012,0,357,32
4013,0,357,18
4014,0,357,37
4015,0,357,6
4016,0,357,27
4017,0,357,33
4018,0,357,48
4019,0,357,42
4020,0,357,46
4021,0,357,44
4022,0,357,49
4023,15,358,1
4024,5,358,34
4025,3,358,35
4026,2,358,25
4027,0,358,21
4028,0,358,22
4029,0,358,3
4030,0,358,37
4031,0,358,27
4032,0,358,18
4033,0,358,39
4034,0,358,42
4035,0,358,33
4036,0,358,32
4037,0,358,6
4038,0,358,48
4039,0,358,45
4040,0,358,46
4041,0,358,49
4042,0,358,44
4043,11,359,1
4044,6,359,3
4045,4,359,25
4046,3,359,22
4047,1,359,39
4048,0,359,21
4049,0,359,27
4050,0,359,34
4051,0,359,32
4052,0,359,48
4053,0,359,35
4054,0,359,18
4055,0,359,6
4056,0,359,33
4057,0,359,46
4058,0,359,37
4059,0,359,42
4060,0,359,44
4061,0,359,45
4062,0,359,49
4063,9,360,1
4064,7,360,3
4065,4,360,21
4066,3,360,48
4067,2,360,22
4068,0,360,39
4069,0,360,35
4070,0,360,25
4071,0,360,6
4072,0,360,32
4073,0,360,46
4074,0,360,18
4075,0,360,34
4076,0,360,37
4077,0,360,33
4078,0,360,27
4079,0,360,42
4080,0,360,45
4081,0,360,44
4082,0,360,49
4083,15,361,3
4084,5,361,35
4085,3,361,32
4086,2,361,27
4087,0,361,1
4088,0,361,48
4089,0,361,42
4090,0,361,21
4091,0,361,25
4092,0,361,45
4093,0,361,37
4094,0,361,33
4095,0,361,46
4096,0,361,18
4097,0,361,6
4098,0,361,39
4099,0,361,34
4100,0,361,22
4101,0,361,44
4102,0,361,49
4103,9,362,1
4104,6,362,6
4105,4,362,3
4106,3,362,25
4107,2,362,46
4108,1,362,27
4109,0,362,21
4110,0,362,32
4111,0,362,22
4112,0,362,33
4113,0,362,37
4114,0,362,34
4115,0,362,18
4116,0,362,39
4117,0,362,35
4118,0,362,48
4119,0,362,42
4120,0,362,45
4121,0,362,49
4122,0,362,44
4123,9,363,1
4124,6,363,6
4125,4,363,22
4126,3,363,32
4127,3,363,18
4128,0,363,27
4129,0,363,21
4130,0,363,3
4131,0,363,46
4132,0,363,37
4133,0,363,34
4134,0,363,33
4135,0,363,25
4136,0,363,45
4137,0,363,35
4138,0,363,42
4139,0,363,39
4140,0,363,48
4141,0,363,44
4142,0,363,49
4143,15,364,1
4144,4,364,6
4145,3,364,3
4146,2,364,32
4147,1,364,21
4148,0,364,35
4149,0,364,34
4150,0,364,18
4151,0,364,25
4152,0,364,27
4153,0,364,37
4154,0,364,22
4155,0,364,33
4156,0,364,46
4157,0,364,48
4158,0,364,39
4159,0,364,45
4160,0,364,42
4161,0,364,44
4162,0,364,49
4163,9,365,6
4164,9,365,1
4165,4,365,3
4166,2,365,21
4167,1,365,32
4168,0,365,35
4169,0,365,22
4170,0,365,25
4171,0,365,34
4172,0,365,18
4173,0,365,46
4174,0,365,37
4175,0,365,33
4176,0,365,45
4177,0,365,27
4178,0,365,48
4179,0,365,39
4180,0,365,49
4181,0,365,42
4182,0,365,44
4183,15,366,1
4184,4,366,6
4185,3,366,3
4186,2,366,22
4187,1,366,21
4188,0,366,37
4189,0,366,46
4190,0,366,18
4191,0,366,35
4192,0,366,27
4193,0,366,25
4194,0,366,33
4195,0,366,34
4196,0,366,32
4197,0,366,48
4198,0,366,45
4199,0,366,42
4200,0,366,39
4201,0,366,49
4202,0,366,44
4203,9,367,1
4204,6,367,6
4205,7,367,3
4206,2,367,25
4207,1,367,34
4208,0,367,18
4209,0,367,27
4210,0,367,32
4211,0,367,35
4212,0,367,46
4213,0,367,22
4214,0,367,37
4215,0,367,21
4216,0,367,45
4217,0,367,33
4218,0,367,48
4219,0,367,39
4220,0,367,42
4221,0,367,49
4222,0,367,44
4223,9,368,6
4224,6,368,1
4225,4,368,46
4226,3,368,22
4227,2,368,18
4228,1,368,25
4229,0,368,32
4230,0,368,34
4231,0,368,33
4232,0,368,37
4233,0,368,27
4234,0,368,3
4235,0,368,21
4236,0,368,35
4237,0,368,42
4238,0,368,48
4239,0,368,39
4240,0,368,45
4241,0,368,44
4242,0,368,49
4243,13,369,1
4244,6,369,6
4245,3,369,25
4246,2,369,3
4247,1,369,33
4248,0,369,35
4249,0,369,32
4250,0,369,21
4251,0,369,22
4252,0,369,34
4253,0,369,37
4254,0,369,18
4255,0,369,27
4256,0,369,46
4257,0,369,45
4258,0,369,48
4259,0,369,39
4260,0,369,42
4261,0,369,49
4262,0,369,44
4263,9,370,22
4264,10,370,3
4265,3,370,32
4266,2,370,34
4267,1,370,21
4268,0,370,37
4269,0,370,35
4270,0,370,1
4271,0,370,6
4272,0,370,25
4273,0,370,33
4274,0,370,27
4275,0,370,45
4276,0,370,49
4277,0,370,18
4278,0,370,48
4279,0,370,42
4280,0,370,46
4281,0,370,44
4282,0,370,39
4283,13,371,3
4284,8,371,22
4285,3,371,32
4286,1,371,18
4287,0,371,37
4288,0,371,34
4289,0,371,21
4290,0,371,46
4291,0,371,27
4292,0,371,45
4293,0,371,6
4294,0,371,1
4295,0,371,35
4296,0,371,33
4297,0,371,25
4298,0,371,48
4299,0,371,49
4300,0,371,42
4301,0,371,44
4302,0,371,39
4303,9,372,1
4304,8,372,6
4305,5,372,32
4306,3,372,21
4307,0,372,22
4308,0,372,27
4309,0,372,48
4310,0,372,25
4311,0,372,18
4312,0,372,33
4313,0,372,42
4314,0,372,39
4315,0,372,44
4316,0,372,3
4317,0,372,37
4318,0,372,49
4319,0,372,45
4320,0,372,35
4321,15,373,1
4322,4,373,32
4323,4,373,22
4324,2,373,6
4325,0,373,21
4326,0,373,39
4327,0,373,18
4328,0,373,33
4329,0,373,3
4330,0,373,25
4331,0,373,37
4332,0,373,44
4333,0,373,42
4334,0,373,35
4335,0,373,49
4336,0,373,48
4337,0,373,45
4338,0,373,27
4339,9,374,1
4340,10,374,6
4341,3,374,21
4342,2,374,25
4343,1,374,3
4344,0,374,33
4345,0,374,22
4346,0,374,45
4347,0,374,37
4348,0,374,49
4349,0,374,18
4350,0,374,48
4351,0,374,27
4352,0,374,44
4353,0,374,42
4354,0,374,32
4355,0,374,35
4356,0,374,39
4357,15,375,1
4358,7,375,6
4359,3,375,21
4360,0,375,22
4361,0,375,33
4362,0,375,27
4363,0,375,18
4364,0,375,39
4365,0,375,44
4366,0,375,42
4367,0,375,49
4368,0,375,37
4369,0,375,32
4370,0,375,48
4371,0,375,3
4372,0,375,35
4373,0,375,25
4374,0,375,45
4375,15,376,1
4376,4,376,22
4377,3,376,32
4378,2,376,37
4379,1,376,25
4380,0,376,21
4381,0,376,42
4382,0,376,48
4383,0,376,33
4384,0,376,44
4385,0,376,18
4386,0,376,49
4387,0,376,39
4388,0,376,27
4389,0,376,6
4390,0,376,3
4391,0,376,45
4392,0,376,35
4393,15,377,1
4394,4,377,22
4395,3,377,48
4396,2,377,25
4397,1,377,18
4398,0,377,33
4399,0,377,35
4400,0,377,44
4401,0,377,6
4402,0,377,27
4403,0,377,37
4404,0,377,3
4405,0,377,32
4406,0,377,21
4407,0,377,39
4408,0,377,45
4409,0,377,49
4410,0,377,42
4411,15,378,1
4412,7,378,6
4413,2,378,32
4414,1,378,22
4415,0,378,37
4416,0,378,48
4417,0,378,21
4418,0,378,35
4419,0,378,33
4420,0,378,44
4421,0,378,18
4422,0,378,45
4423,0,378,49
4424,0,378,3
4425,0,378,25
4426,0,378,39
4427,0,378,27
4428,0,378,42
4429,9,379,1
4430,6,379,3
4431,4,379,22
4432,3,379,37
4433,2,379,32
4434,1,379,21
4435,0,379,6
4436,0,379,35
4437,0,379,44
4438,0,379,33
4439,0,379,18
4440,0,379,25
4441,0,379,27
4442,0,379,45
4443,0,379,48
4444,0,379,39
4445,0,379,49
4446,0,379,42
4447,15,380,1
4448,7,380,6
4449,2,380,37
4450,1,380,22
4451,0,380,21
4452,0,380,32
4453,0,380,25
4454,0,380,49
4455,0,380,48
4456,0,380,35
4457,0,380,44
4458,0,380,27
4459,0,380,33
4460,0,380,39
4461,0,380,3
4462,0,380,45
4463,0,380,18
4464,0,380,42
4465,15,381,1
4466,4,381,22
4467,3,381,6
4468,2,381,37
4469,1,381,3
4470,0,381,32
4471,0,381,33
4472,0,381,18
4473,0,381,44
4474,0,381,42
4475,0,381,21
4476,0,381,27
4477,0,381,48
4478,0,381,35
4479,0,381,39
4480,0,381,25
4481,0,381,49
4482,0,381,45
4483,15,382,1
4484,4,382,37
4485,3,382,32
4486,3,382,21
4487,0,382,3
4488,0,382,35
4489,0,382,33
4490,0,382,39
4491,0,382,27
4492,0,382,25
4493,0,382,49
4494,0,382,22
4495,0,382,42
4496,0,382,6
4497,0,382,45
4498,0,382,48
4499,0,382,18
4500,0,382,44
4501,15,383,6
4502,7,383,21
4503,2,383,37
4504,1,383,22
4505,0,383,3
4506,0,383,1
4507,0,383,25
4508,0,383,27
4509,0,383,33
4510,0,383,39
4511,0,383,49
4512,0,383,48
4513,0,383,35
4514,0,383,18
4515,0,383,32
4516,0,383,45
4517,0,383,42
4518,0,383,44
4519,10,384,1
4520,6,384,37
4521,4,384,22
4522,3,384,21
4523,2,384,6
4524,0,384,35
4525,0,384,18
4526,0,384,39
4527,0,384,27
4528,0,384,42
4529,0,384,45
4530,0,384,3
4531,0,384,25
4532,0,384,32
4533,0,384,33
4534,0,384,48
4535,0,384,49
4536,0,384,44
4537,12,385,1
4538,8,385,3
4539,4,385,22
4540,1,385,6
4541,0,385,37
4542,0,385,32
4543,0,385,35
4544,0,385,33
4545,0,385,18
4546,0,385,44
4547,0,385,27
4548,0,385,21
4549,0,385,48
4550,0,385,39
4551,0,385,45
4552,0,385,25
4553,0,385,49
4554,0,385,42
4555,15,386,1
4556,6,386,22
4557,3,386,6
4558,1,386,3
4559,0,386,32
4560,0,386,39
4561,0,386,33
4562,0,386,37
4563,0,386,25
4564,0,386,18
4565,0,386,27
4566,0,386,48
4567,0,386,21
4568,0,386,45
4569,0,386,35
4570,0,386,49
4571,0,386,44
4572,0,386,42
4573,15,387,1
4574,4,387,32
4575,3,387,3
4576,2,387,22
4577,1,387,37
4578,0,387,18
4579,0,387,48
4580,0,387,27
4581,0,387,33
4582,0,387,39
4583,0,387,49
4584,0,387,44
4585,0,387,21
4586,0,387,35
4587,0,387,6
4588,0,387,25
4589,0,387,42
4590,0,387,45
4591,13,388,1
4592,7,388,3
4593,3,388,6
4594,2,388,22
4595,0,388,32
4596,0,388,49
4597,0,388,25
4598,0,388,39
4599,0,388,21
4600,0,388,34
4601,0,388,45
4602,0,388,18
4603,0,388,37
4604,9,389,3
4605,7,389,32
4606,4,389,6
4607,3,389,1
4608,2,389,49
4609,0,389,25
4610,0,389,34
4611,0,389,33
4612,0,389,21
4613,0,389,45
4614,0,389,39
4615,0,389,22
4616,0,389,18
4617,0,389,37
4618,0,389,27
4619,15,390,1
4620,4,390,34
4621,3,390,21
4622,2,390,32
4623,1,390,27
4624,0,390,33
4625,0,390,25
4626,0,390,39
4627,0,390,22
4628,0,390,49
4629,0,390,3
4630,0,390,37
4631,0,390,45
4632,0,390,6
4633,0,390,18
4634,9,391,32
4635,6,391,3
4636,7,391,6
4637,2,391,25
4638,1,391,37
4639,0,391,49
4640,0,391,22
4641,0,391,1
4642,0,391,27
4643,0,391,39
4644,0,391,21
4645,0,391,33
4646,0,391,34
4647,0,391,45
4648,0,391,18
4649,9,392,32
4650,8,392,3
4651,4,392,1
4652,3,392,6
4653,1,392,21
4654,0,392,49
4655,0,392,34
4656,0,392,27
4657,0,392,25
4658,0,392,39
4659,0,392,22
4660,0,392,33
4661,0,392,18
4662,0,392,37
4663,0,392,45
4664,15,393,3
4665,4,393,1
4666,3,393,32
4667,2,393,22
4668,1,393,25
4669,0,393,39
4670,0,393,6
4671,0,393,21
4672,0,393,33
4673,0,393,37
4674,0,393,18
4675,0,393,27
4676,0,393,49
4677,0,393,34
4678,0,393,45
4679,15,394,3
4680,7,394,32
4681,2,394,21
4682,1,394,22
4683,0,394,25
4684,0,394,39
4685,0,394,49
4686,0,394,1
4687,0,394,6
4688,0,394,18
4689,0,394,45
4690,0,394,34
4691,0,394,33
4692,0,394,27
4693,0,394,37
4694,9,395,3
4695,6,395,1
4696,4,395,32
4697,5,395,25
4698,1,395,33
4699,0,395,49
4700,0,395,27
4701,0,395,18
4702,0,395,22
4703,0,395,21
4704,0,395,6
4705,0,395,45
4706,0,395,34
4707,0,395,39
4708,0,395,37
4709,9,396,3
4710,6,396,32
4711,4,396,1
4712,3,396,22
4713,2,396,34
4714,1,396,21
4715,0,396,25
4716,0,396,37
4717,0,396,18
4718,0,396,27
4719,0,396,39
4720,0,396,45
4721,0,396,33
4722,0,396,49
4723,0,396,6
4724,15,397,3
4725,7,397,22
4726,2,397,32
4727,1,397,1
4728,0,397,27
4729,0,397,49
4730,0,397,37
4731,0,397,33
4732,0,397,25
4733,0,397,39
4734,0,397,34
4735,0,397,6
4736,0,397,21
4737,0,397,18
4738,0,397,45
4739,13,398,3
4740,6,398,32
4741,3,398,6
4742,2,398,22
4743,1,398,1
4744,0,398,27
4745,0,398,49
4746,0,398,25
4747,0,398,37
4748,0,398,18
4749,0,398,33
4750,0,398,21
4751,0,398,45
4752,0,398,34
4753,0,398,42
4754,0,398,39
4755,11,399,1
4756,6,399,6
4757,4,399,3
4758,3,399,22
4759,1,399,21
4760,0,399,32
4761,0,399,37
4762,0,399,25
4763,0,399,18
4764,0,399,34
4765,0,399,49
